0, 4466.042144, 0.120793, 0.000143, 0.181211
2, 4466.061589, 0.001531, 0.000048, 0.039792
3, 4466.062308, 0.047086, 0.000083, -0.009050
1, 4466.064986, 0.820357, 0.028014, 0.040272
0, 4466.072463, 0.120938, 0.000132, 0.179210
2, 4466.101634, 0.001585, 0.000033, 0.039857
3, 4466.104268, 0.047254, 0.000154, -0.000975
1, 4466.107199, 0.848985, 0.028611, 0.047886
0, 4466.112878, 0.121134, 0.000182, 0.188841
2, 4466.141626, 0.001647, 0.000037, 0.039805
3, 4466.146264, 0.047404, 0.000133, -0.002916
1, 4466.149059, 0.877798, 0.028795, 0.045488
0, 4466.153260, 0.121263, 0.000114, 0.188492
2, 4466.181633, 0.001715, 0.000044, 0.039806
3, 4466.188260, 0.047565, 0.000145, -0.004924
1, 4466.190960, 0.906877, 0.029061, 0.043362
0, 4466.193649, 0.121391, 0.000116, 0.188111
2, 4466.221632, 0.001784, 0.000047, 0.039800
3, 4466.230209, 0.047691, 0.000110, -0.006885
1, 4466.232975, 0.934080, 0.027186, 0.043337
0, 4466.234045, 0.121525, 0.000124, 0.187715
2, 4466.261632, 0.001857, 0.000048, 0.039796
3, 4466.261981, 0.047797, 0.000091, -0.008815
1, 4466.264761, 0.961032, 0.026934, 0.041573
0, 4466.274387, 0.121661, 0.000127, 0.187318
2, 4466.301630, 0.001914, 0.000032, 0.039811
3, 4466.303911, 0.047921, 0.000110, -0.000605
1, 4466.306694, 0.989287, 0.028238, 0.048484
0, 4466.315698, 0.121808, 0.000133, 0.186966
2, 4466.341625, 0.001970, 0.000034, 0.039815
3, 4466.345983, 0.048020, 0.000083, -0.002508
1, 4466.348796, 1.017408, 0.028099, 0.046675
0, 4466.357712, 0.121965, 0.000143, 0.185644
2, 4466.381590, 0.002031, 0.000036, 0.039816
3, 4466.387981, 0.048114, 0.000078, -0.004576
1, 4466.390864, 1.049715, 0.032289, 0.040398
0, 4466.398129, 0.122116, 0.000138, 0.183636
2, 4466.421624, 0.002104, 0.000049, 0.039838
3, 4466.430102, 0.048359, 0.000229, -0.006725
1, 4466.432795, 1.074956, 0.025224, 0.045394
0, 4466.438556, 0.122270, 0.000141, 0.183216
2, 4466.461631, 0.002173, 0.000048, 0.039807
3, 4466.461834, 0.048464, 0.000089, -0.008705
1, 4466.464593, 1.100953, 0.025980, 0.042708
0, 4466.468843, 0.122402, 0.000119, 0.182810
2, 4466.501620, 0.002231, 0.000034, 0.039812
3, 4466.503759, 0.048584, 0.000106, -0.000454
1, 4466.506507, 1.127587, 0.026616, 0.050273
0, 4466.509318, 0.122618, 0.000205, 0.192440
2, 4466.541621, 0.002290, 0.000033, 0.039823
3, 4466.545737, 0.048708, 0.000109, -0.002383
1, 4466.548600, 1.154482, 0.026878, 0.048097
0, 4466.549676, 0.122721, 0.000091, 0.192077
2, 4466.581632, 0.002357, 0.000046, 0.039813
3, 4466.587819, 0.048830, 0.000105, -0.004357
1, 4466.590682, 1.182030, 0.027530, 0.045352
0, 4466.600100, 0.122861, 0.000132, 0.191683
2, 4466.621635, 0.002430, 0.000048, 0.039796
3, 4466.629872, 0.048962, 0.000116, -0.006450
1, 4466.632700, 1.209768, 0.027720, 0.043080
0, 4466.641692, 0.123050, 0.000173, 0.181211
2, 4466.661598, 0.002498, 0.000043, 0.039798
3, 4466.661836, 0.049048, 0.000070, -0.008457
1, 4466.664557, 1.237807, 0.028021, 0.040761
0, 4466.671950, 0.123150, 0.000087, 0.179707
2, 4466.701638, 0.002552, 0.000033, 0.039848
3, 4466.703772, 0.049175, 0.000116, -0.000463
1, 4466.706634, 1.265500, 0.027676, 0.049248
0, 4466.712366, 0.123299, 0.000109, 0.189399
2, 4466.741626, 0.002610, 0.000033, 0.039805
3, 4466.745829, 0.049302, 0.000110, -0.002397
1, 4466.748753, 1.293148, 0.027630, 0.047218
0, 4466.752791, 0.123472, 0.000158, 0.188961
1, 4466.771666, 1.315410, 0.022245, 0.050485
0, 4466.773028, 0.123605, 0.000122, 0.188574
2, 4466.781565, 0.002669, 0.000033, 0.039817
3, 4466.787799, 0.049406, 0.000088, -0.004432
1, 4466.796104, 1.337736, 0.022310, 0.067509
0, 4466.803319, 0.123742, 0.000128, 0.208334
2, 4466.821587, 0.002718, 0.000033, 0.039886
3, 4466.829791, 0.049516, 0.000095, -0.006408
1, 4466.832645, 1.361235, 0.023482, 0.081896
0, 4466.833675, 0.123894, 0.000138, 0.178028
2, 4466.861578, 0.002794, 0.000052, 0.039838
3, 4466.861640, 0.049610, 0.000079, -0.008385
1, 4466.865516, 1.391986, 0.030733, 0.078105
0, 4466.873973, 0.123986, 0.000084, 0.187731
2, 4466.901630, 0.002845, 0.000032, 0.039872
3, 4466.903639, 0.049722, 0.000106, -0.000252
1, 4466.906419, 1.415415, 0.023410, 0.092556
0, 4466.915397, 0.124158, 0.000155, 0.187354
2, 4466.941625, 0.002902, 0.000034, 0.039814
3, 4466.945731, 0.049820, 0.000082, -0.002236
1, 4466.948691, 1.439968, 0.024536, 0.090526
0, 4466.957641, 0.124342, 0.000167, 0.185919
2, 4466.981662, 0.002965, 0.000039, 0.039812
3, 4466.987911, 0.049911, 0.000075, -0.004321
1, 4466.990747, 1.470763, 0.030776, 0.082015
0, 4466.998020, 0.124454, 0.000097, 0.183746
2, 4467.021595, 0.003033, 0.000043, 0.039771
3, 4467.029911, 0.050033, 0.000106, -0.006532
1, 4467.032673, 1.499615, 0.028834, 0.041901
0, 4467.038399, 0.124569, 0.000100, 0.183365
2, 4467.061587, 0.003097, 0.000042, 0.039841
3, 4467.061691, 0.050129, 0.000080, -0.008507
1, 4467.064446, 1.527804, 0.028171, 0.040638
0, 4467.068709, 0.124725, 0.000143, 0.182944
2, 4467.101627, 0.003153, 0.000032, 0.039857
3, 4467.103554, 0.050239, 0.000098, -0.000302
1, 4467.106362, 1.556134, 0.028312, 0.048724
0, 4467.109104, 0.124841, 0.000099, 0.192674
2, 4467.141625, 0.003213, 0.000034, 0.039815
3, 4467.145587, 0.050364, 0.000109, -0.002178
1, 4467.148402, 1.578651, 0.022499, 0.052621
0, 4467.149492, 0.124958, 0.000104, 0.192277
2, 4467.181624, 0.003280, 0.000044, 0.039809
3, 4467.187562, 0.050486, 0.000105, -0.004207
1, 4467.190428, 1.601710, 0.023041, 0.050038
0, 4467.200185, 0.125339, 0.000372, 0.191625
2, 4467.221624, 0.003351, 0.000046, 0.039806
3, 4467.229515, 0.050603, 0.000101, -0.006178
1, 4467.232292, 1.631412, 0.029684, 0.041370
0, 4467.241265, 0.125534, 0.000181, 0.181119
2, 4467.261571, 0.003420, 0.000044, 0.039807
3, 4467.271595, 0.050691, 0.000072, -0.008103
1, 4467.274408, 1.654149, 0.022720, 0.046470
0, 4467.283465, 0.125739, 0.000189, 0.180029
2, 4467.301626, 0.003498, 0.000054, 0.039852
3, 4467.303669, 0.050779, 0.000072, -0.010182
1, 4467.306503, 1.677563, 0.023396, 0.043678
0, 4467.314001, 0.126069, 0.000314, 0.177704
2, 4467.341621, 0.003556, 0.000034, 0.039817
3, 4467.345637, 0.050887, 0.000092, -0.002277
1, 4467.348619, 1.707291, 0.029711, 0.045268
0, 4467.354389, 0.126251, 0.000168, 0.187316
2, 4467.381634, 0.003628, 0.000047, 0.039808
3, 4467.387802, 0.051007, 0.000103, -0.004256
1, 4467.390584, 1.729780, 0.022470, 0.050393
0, 4467.394919, 0.126459, 0.000192, 0.186902
2, 4467.421632, 0.003699, 0.000047, 0.039795
3, 4467.429787, 0.051131, 0.000107, -0.006425
1, 4467.432595, 1.753036, 0.023238, 0.047660
0, 4467.435508, 0.126766, 0.000292, 0.186273
2, 4467.461566, 0.003765, 0.000041, 0.039804
3, 4467.461589, 0.051224, 0.000078, -0.008381
1, 4467.464518, 1.782759, 0.029705, 0.039182
0, 4467.465937, 0.127038, 0.000261, 0.185718
2, 4467.501632, 0.003812, 0.000029, 0.039887
3, 4467.503535, 0.051333, 0.000104, -0.000199
1, 4467.506333, 1.805348, 0.022570, 0.054394
0, 4467.516781, 0.127562, 0.000514, 0.195038
2, 4467.541624, 0.003867, 0.000032, 0.039813
3, 4467.545556, 0.051459, 0.000110, -0.002160
1, 4467.548470, 1.828514, 0.023149, 0.052000
0, 4467.557505, 0.127838, 0.000259, 0.184442
2, 4467.581631, 0.003931, 0.000038, 0.039814
3, 4467.587773, 0.051549, 0.000073, -0.004145
1, 4467.590615, 1.858293, 0.029761, 0.043251
0, 4467.598023, 0.128088, 0.000237, 0.183744
2, 4467.621626, 0.004040, 0.000048, 0.039761
3, 4467.629937, 0.051660, 0.000095, -0.006384
1, 4467.632564, 1.880437, 0.022127, 0.048741
0, 4467.638585, 0.128339, 0.000235, 0.183224
2, 4467.661635, 0.004107, 0.000044, 0.039807
3, 4467.661668, 0.051741, 0.000073, -0.008519
1, 4467.664335, 1.903757, 0.023302, 0.045616
0, 4467.669079, 0.128576, 0.000222, 0.182678
2, 4467.701623, 0.004163, 0.000033, 0.039809
3, 4467.703519, 0.051857, 0.000106, -0.000284
1, 4467.706461, 1.931932, 0.028158, 0.048990
0, 4467.709571, 0.128805, 0.000217, 0.192191
2, 4467.741627, 0.004222, 0.000033, 0.039819
3, 4467.745631, 0.051984, 0.000111, -0.002145
1, 4467.748405, 1.959373, 0.027423, 0.047599
0, 4467.750060, 0.129042, 0.000224, 0.191691
2, 4467.781623, 0.004290, 0.000043, 0.039806
3, 4467.787523, 0.052092, 0.000091, -0.004237
1, 4467.790384, 1.991053, 0.031662, 0.041415
0, 4467.800828, 0.129294, 0.000244, 0.191187
2, 4467.821598, 0.004357, 0.000043, 0.039811
3, 4467.829530, 0.052216, 0.000109, -0.006147
1, 4467.832300, 2.017536, 0.026466, 0.044633
0, 4467.841334, 0.129541, 0.000232, 0.180423
2, 4467.861551, 0.004418, 0.000037, 0.039842
3, 4467.871662, 0.052308, 0.000076, -0.008121
1, 4467.874377, 2.042585, 0.025030, 0.044152
0, 4467.883490, 0.129790, 0.000237, 0.179916
2, 4467.901633, 0.004493, 0.000052, 0.039875
3, 4467.903694, 0.052390, 0.000066, -0.010243
1, 4467.906527, 2.066843, 0.024242, 0.042864
0, 4467.913960, 0.130052, 0.000246, 0.177747
2, 4467.941639, 0.004554, 0.000036, 0.039806
3, 4467.945716, 0.052508, 0.000102, -0.002311
1, 4467.948405, 2.091990, 0.025129, 0.049826
0, 4467.954462, 0.130243, 0.000175, 0.187349
2, 4467.981577, 0.004613, 0.000034, 0.039802
3, 4467.987683, 0.052610, 0.000093, -0.004319
1, 4467.990494, 2.116339, 0.024331, 0.048747
0, 4467.994973, 0.130430, 0.000175, 0.186849
2, 4468.021624, 0.004679, 0.000045, 0.039858
3, 4468.029752, 0.052727, 0.000101, -0.006299
1, 4468.032513, 2.140547, 0.024190, 0.046797
0, 4468.035548, 0.130732, 0.000290, 0.186225
2, 4468.061598, 0.004742, 0.000039, 0.039814
3, 4468.071702, 0.052837, 0.000095, -0.008362
1, 4468.074548, 2.165702, 0.025138, 0.043832
0, 4468.076111, 0.131033, 0.000289, 0.185650
2, 4468.101622, 0.004822, 0.000055, 0.039822
3, 4468.103642, 0.052939, 0.000085, -0.010302
1, 4468.106400, 2.190288, 0.024568, 0.042366
0, 4468.116560, 0.131275, 0.000234, 0.185145
2, 4468.141621, 0.004878, 0.000032, 0.039823
3, 4468.145621, 0.053062, 0.000107, -0.002265
1, 4468.148591, 2.214680, 0.024375, 0.050707
0, 4468.157629, 0.131541, 0.000250, 0.184674
2, 4468.181632, 0.004943, 0.000040, 0.039815
3, 4468.187956, 0.053164, 0.000086, -0.004222
1, 4468.190804, 2.241153, 0.026454, 0.046436
0, 4468.199883, 0.131806, 0.000249, 0.183605
2, 4468.221678, 0.005014, 0.000046, 0.039799
3, 4468.230201, 0.053266, 0.000086, -0.006557
1, 4468.232945, 2.262160, 0.020990, 0.049689
0, 4468.242047, 0.132089, 0.000267, 0.181334
2, 4468.261591, 0.005078, 0.000044, 0.039758
3, 4468.262213, 0.053351, 0.000068, -0.008785
1, 4468.265013, 2.284690, 0.022513, 0.046024
0, 4468.272382, 0.132252, 0.000148, 0.179289
2, 4468.301625, 0.005134, 0.000033, 0.039854
3, 4468.304165, 0.053458, 0.000094, -0.000821
1, 4468.306999, 2.312499, 0.027790, 0.048679
0, 4468.312805, 0.132436, 0.000171, 0.188934
2, 4468.341626, 0.005204, 0.000044, 0.039807
3, 4468.346193, 0.053583, 0.000108, -0.002789
1, 4468.348923, 2.339594, 0.027077, 0.047406
0, 4468.353351, 0.132727, 0.000277, 0.188402
2, 4468.381633, 0.005270, 0.000043, 0.039809
3, 4468.388160, 0.053708, 0.000109, -0.004817
1, 4468.390877, 2.365794, 0.026183, 0.046377
0, 4468.393883, 0.132997, 0.000256, 0.187877
2, 4468.421626, 0.005342, 0.000047, 0.039797
3, 4468.430115, 0.053838, 0.000114, -0.006789
1, 4468.433018, 2.391130, 0.025319, 0.045286
0, 4468.434390, 0.133246, 0.000238, 0.187367
2, 4468.461631, 0.005411, 0.000045, 0.039805
3, 4468.462036, 0.053953, 0.000099, -0.008729
1, 4468.464788, 2.416952, 0.025804, 0.042661
0, 4468.475053, 0.133700, 0.000444, 0.186655
2, 4468.501641, 0.005468, 0.000033, 0.039813
3, 4468.504076, 0.054149, 0.000182, -0.000731
1, 4468.506856, 2.443498, 0.026500, 0.050165
0, 4468.515934, 0.133978, 0.000262, 0.186168
2, 4468.541624, 0.005529, 0.000036, 0.039798
3, 4468.546251, 0.054255, 0.000084, -0.002680
1, 4468.549084, 2.464460, 0.020945, 0.053682
0, 4468.558058, 0.134148, 0.000155, 0.185395
2, 4468.581623, 0.005595, 0.000040, 0.039812
3, 4468.588378, 0.054353, 0.000082, -0.004849
1, 4468.591076, 2.486819, 0.022340, 0.050058
0, 4468.600144, 0.134358, 0.000194, 0.183232
2, 4468.621625, 0.005681, 0.000065, 0.039791
3, 4468.630472, 0.054451, 0.000082, -0.006975
1, 4468.633277, 2.514278, 0.027442, 0.042964
0, 4468.642396, 0.134642, 0.000271, 0.181071
2, 4468.661590, 0.005747, 0.000040, 0.039811
3, 4468.662562, 0.054534, 0.000067, -0.009054
1, 4468.665400, 2.541305, 0.027008, 0.041196
0, 4468.672804, 0.134876, 0.000220, 0.178868
2, 4468.701632, 0.005803, 0.000032, 0.039854
3, 4468.704548, 0.054640, 0.000092, -0.001167
1, 4468.707383, 2.567135, 0.025813, 0.050269
0, 4468.713375, 0.135126, 0.000235, 0.188445
2, 4468.741625, 0.005860, 0.000033, 0.039812
3, 4468.746555, 0.054736, 0.000088, -0.003144
1, 4468.749508, 2.598899, 0.031746, 0.042353
0, 4468.753863, 0.135357, 0.000220, 0.187892
2, 4468.781634, 0.005929, 0.000043, 0.039807
3, 4468.788716, 0.054856, 0.000103, -0.005174
1, 4468.791471, 2.625191, 0.026275, 0.045700
0, 4468.794371, 0.135599, 0.000229, 0.187394
2, 4468.821622, 0.006003, 0.000048, 0.039794
3, 4468.830668, 0.054987, 0.000115, -0.007346
1, 4468.833456, 2.646044, 0.020835, 0.049176
0, 4468.834916, 0.135842, 0.000229, 0.186886
2, 4468.861593, 0.006075, 0.000050, 0.039806
3, 4468.862556, 0.055083, 0.000080, -0.009264
1, 4468.865303, 2.667831, 0.021770, 0.046256
0, 4468.875390, 0.136088, 0.000236, 0.186336
2, 4468.901632, 0.006132, 0.000033, 0.039850
3, 4468.904508, 0.055196, 0.000100, -0.001169
1, 4468.907302, 2.694343, 0.026493, 0.049685
0, 4468.916328, 0.136315, 0.000214, 0.185882
2, 4468.941649, 0.006193, 0.000036, 0.039808
3, 4468.946656, 0.055303, 0.000091, -0.003114
1, 4468.949476, 2.719651, 0.025291, 0.048889
0, 4468.958546, 0.136536, 0.000206, 0.184950
2, 4468.981624, 0.006258, 0.000041, 0.039788
3, 4468.988880, 0.055408, 0.000089, -0.005260
1, 4468.991661, 2.745053, 0.025383, 0.046622
0, 4469.000680, 0.136767, 0.000214, 0.182723
2, 4469.021591, 0.006331, 0.000045, 0.039806
3, 4469.031001, 0.055514, 0.000090, -0.007485
1, 4469.033854, 2.769472, 0.024401, 0.045420
0, 4469.042896, 0.136985, 0.000205, 0.180601
2, 4469.061624, 0.006403, 0.000045, 0.039840
3, 4469.063097, 0.055596, 0.000067, -0.009583
1, 4469.065943, 2.794771, 0.025280, 0.042347
0, 4469.073295, 0.137180, 0.000179, 0.178409
2, 4469.101637, 0.006461, 0.000035, 0.039820
3, 4469.105186, 0.055717, 0.000106, -0.001717
1, 4469.108113, 2.819902, 0.025114, 0.050425
0, 4469.113832, 0.137407, 0.000211, 0.187977
2, 4469.141621, 0.006533, 0.000044, 0.039794
3, 4469.147218, 0.055838, 0.000105, -0.003807
1, 4469.150044, 2.844367, 0.024447, 0.048922
0, 4469.154343, 0.137617, 0.000198, 0.187456
2, 4469.181625, 0.006608, 0.000047, 0.039807
3, 4469.189250, 0.055961, 0.000108, -0.005841
1, 4469.192254, 2.868475, 0.024091, 0.047347
0, 4469.194952, 0.137839, 0.000208, 0.186934
2, 4469.221601, 0.006680, 0.000047, 0.039805
3, 4469.231306, 0.056091, 0.000115, -0.007880
1, 4469.234164, 2.892525, 0.024033, 0.045196
0, 4469.235431, 0.138055, 0.000204, 0.186331
2, 4469.261622, 0.006764, 0.000057, 0.039817
3, 4469.263243, 0.056194, 0.000087, -0.009909
1, 4469.266106, 2.915976, 0.023434, 0.043885
0, 4469.275851, 0.138266, 0.000201, 0.185857
2, 4469.301621, 0.006829, 0.000038, 0.039817
3, 4469.305313, 0.056320, 0.000110, -0.001868
1, 4469.308110, 2.939354, 0.023360, 0.052015
0, 4469.317156, 0.138486, 0.000204, 0.185427
2, 4469.341625, 0.006891, 0.000039, 0.039820
3, 4469.347450, 0.056417, 0.000082, -0.003909
1, 4469.350295, 2.962487, 0.023116, 0.050257
0, 4469.359344, 0.138719, 0.000216, 0.184110
2, 4469.381623, 0.006964, 0.000047, 0.039804
3, 4469.389657, 0.056518, 0.000085, -0.006050
1, 4469.392550, 2.985705, 0.023199, 0.047987
0, 4469.401554, 0.138955, 0.000223, 0.181918
2, 4469.421631, 0.007042, 0.000050, 0.039802
3, 4469.421701, 0.056639, 0.000070, -0.008279
1, 4469.424447, 3.009399, 0.023675, 0.045256
0, 4469.432213, 0.139456, 0.000485, 0.179445
2, 4469.461692, 0.007087, 0.000021, 0.039826
3, 4469.463647, 0.056763, 0.000112, -0.000326
1, 4469.466455, 3.033012, 0.023596, 0.053440
0, 4469.472720, 0.139679, 0.000207, 0.189063
2, 4469.501626, 0.007145, 0.000035, 0.039660
3, 4469.505646, 0.056881, 0.000103, -0.002265
1, 4469.508596, 3.056648, 0.023617, 0.051410
0, 4469.513211, 0.139863, 0.000172, 0.188595
2, 4469.541632, 0.007214, 0.000044, 0.039806
3, 4469.547746, 0.057001, 0.000103, -0.004264
1, 4469.550517, 3.081023, 0.024357, 0.048530
0, 4469.553635, 0.140011, 0.000134, 0.188140
2, 4469.581633, 0.007283, 0.000046, 0.039799
3, 4469.589782, 0.057129, 0.000112, -0.006373
1, 4469.592718, 3.104947, 0.023907, 0.047058
0, 4469.594027, 0.140146, 0.000123, 0.187729
2, 4469.621622, 0.007356, 0.000047, 0.039796
3, 4469.621707, 0.057241, 0.000096, -0.008393
1, 4469.624524, 3.128358, 0.023393, 0.045372
0, 4469.634372, 0.140286, 0.000131, 0.187332
2, 4469.661634, 0.007412, 0.000031, 0.039823
3, 4469.663732, 0.057365, 0.000110, -0.000330
1, 4469.666538, 3.152914, 0.024539, 0.052420
0, 4469.675562, 0.140451, 0.000149, 0.186962
2, 4469.701622, 0.007468, 0.000034, 0.039810
3, 4469.707321, 0.057455, 0.000075, -0.002321
1, 4469.710359, 3.184471, 0.031540, 0.043405
0, 4469.717497, 0.140622, 0.000159, 0.185766
2, 4469.741629, 0.007522, 0.000030, 0.039824
3, 4469.749425, 0.057563, 0.000094, -0.005928
1, 4469.752261, 3.207721, 0.023231, 0.047891
0, 4469.757986, 0.140809, 0.000173, 0.183814
2, 4469.781597, 0.007595, 0.000049, 0.039799
3, 4469.791495, 0.057704, 0.000128, -0.008066
1, 4469.794446, 3.224742, 0.017004, 0.052218
0, 4469.798510, 0.141060, 0.000239, 0.183262
2, 4469.821605, 0.007673, 0.000055, 0.039826
3, 4469.823495, 0.057817, 0.000096, -0.010106
1, 4469.826355, 3.243062, 0.018302, 0.048734
0, 4469.829059, 0.141275, 0.000200, 0.182774
2, 4469.861625, 0.007731, 0.000032, 0.039838
3, 4469.865569, 0.057940, 0.000109, -0.002117
1, 4469.868377, 3.262058, 0.018978, 0.056148
0, 4469.869615, 0.141516, 0.000228, 0.192199
2, 4469.901631, 0.007797, 0.000043, 0.039809
3, 4469.907525, 0.058058, 0.000104, -0.004186
1, 4469.910349, 3.281025, 0.018950, 0.054156
0, 4469.920312, 0.141818, 0.000292, 0.191582
2, 4469.941631, 0.007868, 0.000048, 0.039799
3, 4469.949572, 0.058189, 0.000116, -0.006157
1, 4469.952519, 3.300483, 0.019440, 0.051693
0, 4469.961557, 0.142108, 0.000273, 0.180897
2, 4469.981628, 0.007939, 0.000046, 0.039799
3, 4469.981702, 0.058278, 0.000072, -0.008159
1, 4469.984486, 3.321157, 0.020657, 0.048307
0, 4469.991961, 0.142354, 0.000231, 0.179696
2, 4470.021627, 0.007992, 0.000030, 0.039820
3, 4470.023676, 0.058401, 0.000112, -0.000325
1, 4470.026456, 3.342250, 0.021075, 0.055921
