0, 4338.621245, 0.010912, 0.000006, 0.009170
0, 4338.621270, 0.010938, 0.000003, 0.029979
0, 4338.621276, 0.010944, 0.000002, 0.050806
0, 4338.621282, 0.010950, 0.000002, 0.071633
0, 4338.631409, 0.010981, 0.000027, 0.092436
0, 4338.631601, 0.011015, 0.000009, 0.102981
1, 4338.678156, 0.003887, 0.003867, 0.026088
0, 4338.687451, 0.011062, 0.000043, 0.198040
2, 4338.688267, 0.000029, 0.000006, -0.025247
1, 4338.689830, 0.005277, 0.001374, -0.007462
1, 4338.690962, 0.006407, 0.001116, 0.001956
2, 4338.691985, 0.000065, 0.000005, -0.028965
0, 4338.697592, 0.011108, 0.000023, 0.183816
0, 4338.697605, 0.011121, 0.000005, 0.173750
3, 4338.699503, 0.032572, 0.000052, -0.025684
1, 4338.700144, 0.007566, 0.001146, 0.021629
2, 4338.704777, 0.000135, 0.000062, 0.012633
0, 4338.707705, 0.011146, 0.000021, 0.173726
3, 4338.710059, 0.032635, 0.000050, -0.036544
1, 4338.710520, 0.008300, 0.000723, 0.033705
0, 4338.717818, 0.011181, 0.000028, 0.163615
2, 4338.746477, 0.000186, 0.000038, 0.041530
3, 4338.750738, 0.032727, 0.000081, -0.005462
1, 4338.751186, 0.009099, 0.000789, 0.118371
0, 4338.758170, 0.011269, 0.000072, 0.195117
2, 4338.788333, 0.000232, 0.000023, 0.041502
3, 4338.791493, 0.032817, 0.000082, -0.004473
1, 4338.791962, 0.010069, 0.000961, 0.119200
0, 4338.798545, 0.011350, 0.000064, 0.196439
2, 4338.829778, 0.000282, 0.000033, 0.041309
3, 4338.832254, 0.032923, 0.000093, -0.003577
1, 4338.832760, 0.011001, 0.000922, 0.120130
0, 4338.838964, 0.011438, 0.000071, 0.197723
2, 4338.871441, 0.000329, 0.000028, 0.041532
3, 4338.873041, 0.033021, 0.000084, -0.002662
1, 4338.873509, 0.011972, 0.000962, 0.079292
0, 4338.879395, 0.011524, 0.000067, 0.198972
2, 4338.913084, 0.000369, 0.000024, 0.041542
3, 4338.913718, 0.033116, 0.000083, -0.001780
1, 4338.914266, 0.012839, 0.000857, 0.080313
0, 4338.919762, 0.011596, 0.000059, 0.200221
2, 4338.954774, 0.000407, 0.000025, 0.041569
3, 4338.964478, 0.033215, 0.000087, -0.000795
1, 4338.964991, 0.013749, 0.000901, 0.081179
0, 4338.970149, 0.011673, 0.000066, 0.201517
2, 4338.996443, 0.000459, 0.000036, 0.041530
3, 4339.005293, 0.033321, 0.000094, -0.009895
1, 4339.005825, 0.014545, 0.000787, 0.072236
0, 4339.010587, 0.011752, 0.000068, 0.192794
2, 4339.038142, 0.000521, 0.000046, 0.041518
3, 4339.046116, 0.033423, 0.000088, -0.009039
