1, 1440, 651440, 0, 0, 0, 8160, 0, 0, 0, 0, 165320, 0, 0, 11028.389648, 418.678955, 0.000000, 1271.942383, 175.712372, 14226.550781
2, 1440, 512000, 0, 0, 0, 337, 0, 0, 75167, 0, 136968, 0, 0, 9668.318359, 27.602396, 3841.158936, 918.146851, 12.214825, 16381.129883
2, 1440, 485328, 0, 0, 0, 265, 0, 0, 77342, 0, 141592, 0, 0, 9367.756836, 20.864277, 3633.204590, 914.043518, 8.945175, 15856.139648
2, 1440, 512448, 0, 0, 0, 258, 0, 0, 77513, 0, 143424, 0, 0, 9707.945312, 21.656212, 3739.664551, 975.562012, 9.067140, 16366.182617
2, 1440, 534384, 0, 0, 0, 314, 0, 0, 76567, 0, 147256, 0, 0, 9977.976562, 22.272717, 3729.254150, 1064.985352, 10.966778, 16727.023438
2, 1440, 526016, 0, 0, 0, 283, 0, 0, 77695, 0, 140392, 0, 0, 9814.501953, 22.939344, 3873.314209, 876.648865, 10.054550, 16583.802734
2, 1440, 537664, 0, 0, 0, 311, 0, 0, 76899, 0, 140784, 0, 0, 10032.291016, 23.595947, 3772.898926, 956.238159, 10.234991, 16701.298828
2, 1440, 543424, 0, 0, 0, 311, 0, 0, 76851, 0, 141144, 0, 0, 10147.174805, 23.198311, 3776.731689, 903.459290, 10.293467, 16768.714844
2, 1440, 561040, 0, 0, 0, 303, 0, 0, 77058, 0, 143032, 0, 0, 10419.763672, 26.279165, 3761.208740, 944.070129, 10.605896, 17086.716797
2, 1440, 530288, 0, 0, 0, 225, 0, 0, 79005, 0, 139456, 0, 0, 9753.967773, 18.942919, 3807.525146, 884.999268, 7.782335, 16509.029297
2, 1440, 506864, 0, 0, 0, 199, 0, 0, 78881, 0, 135224, 0, 0, 9442.248047, 16.989817, 3737.831787, 834.688049, 7.135757, 15999.813477
2, 1440, 543776, 0, 0, 0, 201, 0, 0, 77902, 0, 137768, 0, 0, 9939.059570, 18.577026, 3890.922119, 870.520569, 7.573492, 16637.488281
2, 1440, 659856, 0, 0, 0, 455, 0, 0, 74421, 0, 148856, 0, 0, 11769.101562, 33.607059, 3753.189209, 993.880066, 14.134512, 18482.119141
2, 1440, 573680, 0, 0, 0, 293, 0, 0, 76760, 0, 141816, 0, 0, 10422.972656, 23.248432, 3820.344727, 927.539795, 10.811399, 17178.042969
2, 1440, 556608, 0, 0, 0, 295, 0, 0, 77784, 0, 139360, 0, 0, 10122.146484, 23.191628, 3859.856201, 979.690430, 9.608461, 16896.976562
2, 1440, 653152, 0, 0, 0, 524, 0, 0, 74225, 0, 149512, 0, 0, 11699.807617, 37.377934, 3757.541504, 1029.288208, 15.805259, 18590.175781
2, 1440, 687792, 0, 0, 0, 477, 0, 0, 75979, 0, 147512, 0, 0, 12149.198242, 34.008038, 3781.755615, 1102.971436, 15.718380, 19058.373047
2, 1440, 518320, 0, 0, 0, 232, 0, 0, 80241, 0, 137392, 0, 0, 9640.646484, 18.615454, 3751.495117, 839.919189, 8.246803, 16220.207031
2, 1440, 643424, 0, 0, 0, 409, 0, 0, 76138, 0, 145520, 0, 0, 11580.965820, 30.093479, 3790.603760, 1020.055664, 12.978356, 18344.136719
2, 1440, 634848, 0, 0, 0, 419, 0, 0, 76344, 0, 147480, 0, 0, 11488.690430, 31.450125, 3926.836426, 1020.446655, 13.668374, 18401.712891
2, 1440, 646064, 0, 0, 0, 426, 0, 0, 76749, 0, 146608, 0, 0, 11529.546875, 31.993118, 3878.510254, 978.940308, 13.244004, 18359.664062
2, 1440, 593184, 0, 0, 0, 358, 0, 0, 78391, 0, 142064, 0, 0, 10566.475586, 27.548933, 3859.047607, 990.715698, 11.305939, 17412.890625
2, 1440, 628640, 0, 0, 0, 435, 0, 0, 77053, 0, 143568, 0, 0, 11043.890625, 31.379953, 3978.290527, 939.341919, 13.962425, 17916.984375
2, 1440, 634208, 0, 0, 0, 397, 0, 0, 77877, 0, 145760, 0, 0, 11308.104492, 28.170450, 3905.106689, 1016.794373, 12.782879, 18183.595703
1, 1440, 903600, 0, 0, 0, 8160, 0, 0, 0, 0, 168800, 0, 0, 14623.878906, 410.372009, 0.000000, 1467.935913, 175.044067, 18012.457031
2, 1440, 589472, 0, 0, 0, 372, 0, 0, 75932, 0, 139544, 0, 0, 10731.892578, 26.681816, 3659.264893, 902.791016, 11.940823, 17233.611328
2, 1440, 626400, 0, 0, 0, 400, 0, 0, 76553, 0, 143984, 0, 0, 11180.441406, 29.699183, 3758.742676, 1033.896118, 12.582389, 17986.835938
2, 1440, 643568, 0, 0, 0, 422, 0, 0, 76022, 0, 147464, 0, 0, 11564.353516, 29.107738, 3765.418945, 1016.231323, 13.489604, 18376.462891
2, 1440, 661280, 0, 0, 0, 423, 0, 0, 76567, 0, 149712, 0, 0, 11805.292969, 29.443560, 3764.381592, 1042.939941, 13.357615, 18632.625000
2, 1440, 660560, 0, 0, 0, 520, 0, 0, 75611, 0, 149640, 0, 0, 11688.126953, 36.983635, 3772.299072, 1115.430176, 15.823637, 18610.107422
2, 1440, 690640, 0, 0, 0, 522, 0, 0, 76261, 0, 151832, 0, 0, 12217.373047, 38.288490, 3974.197021, 1078.789062, 15.801917, 19241.910156
2, 1440, 711456, 0, 0, 0, 557, 0, 0, 75245, 0, 153096, 0, 0, 12573.853516, 38.686127, 3856.870605, 1094.818237, 17.607994, 19498.527344
2, 1440, 729472, 0, 0, 0, 566, 0, 0, 76212, 0, 152616, 0, 0, 12720.519531, 40.138004, 3945.538818, 1113.398560, 17.205343, 19761.121094
2, 1440, 610832, 0, 0, 0, 337, 0, 0, 80911, 0, 144680, 0, 0, 11119.203125, 27.376846, 3836.592773, 985.883911, 11.242451, 17900.074219
2, 1440, 593024, 0, 0, 0, 266, 0, 0, 81597, 0, 143760, 0, 0, 10739.018555, 21.976995, 3738.795654, 1012.418701, 9.575047, 17426.595703
2, 1440, 699744, 0, 0, 0, 286, 0, 0, 80513, 0, 145416, 0, 0, 12263.649414, 21.540930, 3561.233887, 997.736206, 9.745462, 18767.273438
2, 1440, 714144, 0, 0, 0, 204, 0, 0, 81362, 0, 142424, 0, 0, 12389.413086, 17.171928, 3473.036865, 990.834351, 7.085634, 18789.453125
2, 1440, 1096400, 0, 0, 0, 3291, 0, 0, 41582, 0, 171000, 0, 0, 17239.093750, 188.650635, 2203.029053, 1343.136230, 77.450775, 22813.197266
2, 1440, 512880, 0, 0, 0, 158, 0, 0, 82991, 0, 134760, 0, 0, 9432.199219, 16.181177, 3668.722900, 849.337158, 6.155029, 15864.611328
2, 1440, 544832, 0, 0, 0, 280, 0, 0, 82940, 0, 145080, 0, 0, 10005.708008, 22.712124, 3656.315918, 978.400635, 8.819869, 16579.589844
2, 1440, 591888, 0, 0, 0, 331, 0, 0, 82151, 0, 148568, 0, 0, 10566.326172, 26.133812, 3770.919189, 976.835144, 10.126392, 17256.847656
2, 1440, 615568, 0, 0, 0, 294, 0, 0, 81777, 0, 149048, 0, 0, 10881.414062, 24.322721, 3702.304932, 1001.119446, 9.591754, 17586.437500
2, 1440, 654080, 0, 0, 0, 377, 0, 0, 79938, 0, 151416, 0, 0, 11414.870117, 28.579782, 3657.007568, 1097.604980, 11.302598, 18136.115234
2, 1440, 677904, 0, 0, 0, 292, 0, 0, 82104, 0, 151928, 0, 0, 11686.314453, 24.133928, 3752.512451, 1043.147095, 9.428020, 18435.904297
2, 1440, 673792, 0, 0, 0, 252, 0, 0, 83218, 0, 150240, 0, 0, 11795.573242, 21.824957, 3689.344971, 1025.250000, 8.920114, 18466.267578
2, 1440, 661120, 0, 0, 0, 200, 0, 0, 82937, 0, 150400, 0, 0, 11574.331055, 17.623030, 3602.832031, 1049.923584, 7.541748, 18244.539062
2, 1440, 663472, 0, 0, 0, 157, 0, 0, 82938, 0, 151448, 0, 0, 11575.094727, 15.198777, 3692.601318, 1008.592712, 6.176748, 18230.921875
1, 1440, 1277296, 0, 0, 0, 8160, 0, 0, 0, 0, 172312, 0, 0, 19483.673828, 419.231964, 0.000000, 1490.526123, 177.622040, 22991.566406
3, 1440, 320000, 0, 0, 0, 0, 0, 0, 84484, 0, 81648, 0, 0, 7167.990234, 0.000000, 4268.622559, 580.233398, 1.674088, 12974.455078
3, 1440, 378272, 0, 0, 0, 0, 0, 0, 83880, 0, 95696, 0, 0, 8093.319824, 0.000000, 4336.862793, 644.874573, 1.248047, 14077.897461
2, 1440, 928256, 0, 0, 0, 297, 0, 0, 80993, 0, 168544, 0, 0, 15321.156250, 26.115433, 3437.409912, 1315.883057, 9.712048, 21364.097656
3, 1440, 372736, 0, 0, 0, 0, 0, 0, 83994, 0, 95136, 0, 0, 8046.127930, 0.000000, 4209.982910, 633.441650, 1.440183, 13879.881836
3, 1440, 428960, 0, 0, 0, 0, 0, 0, 83121, 0, 101848, 0, 0, 8978.514648, 0.000000, 4278.376465, 720.716431, 1.550452, 15002.541992
2, 1440, 912000, 0, 0, 0, 132, 0, 0, 83479, 0, 168840, 0, 0, 15331.354492, 13.802033, 3464.143311, 1309.615967, 5.468352, 21297.984375
2, 1440, 765424, 0, 0, 0, 107, 0, 0, 84803, 0, 158568, 0, 0, 13303.114258, 11.516453, 3726.694580, 1179.941040, 5.187667, 19458.474609
2, 1440, 717040, 0, 0, 0, 112, 0, 0, 84102, 0, 157400, 0, 0, 12479.892578, 11.300927, 3727.504883, 1079.291992, 4.987177, 18468.318359
2, 1440, 763760, 0, 0, 0, 184, 0, 0, 83540, 0, 153864, 0, 0, 12972.050781, 16.679058, 3599.076172, 1126.991821, 6.801608, 18849.783203
3, 1440, 318992, 0, 0, 0, 0, 0, 0, 84706, 0, 82512, 0, 0, 7290.954102, 0.000000, 4248.204590, 513.390198, 1.030850, 13023.210938
3, 1440, 347280, 0, 0, 0, 0, 0, 0, 84157, 0, 91600, 0, 0, 7772.666992, 0.000000, 4167.228516, 649.871765, 1.231340, 13591.962891
2, 1440, 852976, 0, 0, 0, 186, 0, 0, 82299, 0, 164848, 0, 0, 14360.247070, 16.949720, 3486.833740, 1348.312134, 7.115708, 20383.021484
3, 1440, 331488, 0, 0, 0, 0, 0, 0, 84482, 0, 87912, 0, 0, 7517.138184, 0.000000, 4210.933594, 551.406372, 1.371683, 13280.423828
3, 1440, 366912, 0, 0, 0, 0, 0, 0, 84894, 0, 95248, 0, 0, 7981.773926, 0.000000, 4347.528809, 617.836914, 1.567160, 13962.886719
2, 1440, 877408, 0, 0, 0, 194, 0, 0, 78799, 0, 160240, 0, 0, 14675.800781, 18.134279, 3325.239258, 1146.138550, 7.433149, 20343.386719
3, 1440, 323712, 0, 0, 0, 0, 0, 0, 83946, 0, 86808, 0, 0, 7432.780273, 0.000000, 4023.801514, 540.364380, 1.672417, 12968.913086
3, 1440, 354448, 0, 0, 0, 0, 0, 0, 84561, 0, 94264, 0, 0, 7882.780762, 0.000000, 4256.493164, 606.054810, 1.368341, 13743.268555
2, 1440, 860352, 0, 0, 0, 162, 0, 0, 80225, 0, 160064, 0, 0, 14604.603516, 16.361616, 3231.953125, 1144.654907, 6.170065, 20165.437500
3, 1440, 330192, 0, 0, 0, 0, 0, 0, 82593, 0, 87400, 0, 0, 7493.655762, 0.000000, 4102.012695, 555.609985, 1.082644, 13140.164062
3, 1440, 352208, 0, 0, 0, 0, 0, 0, 83471, 0, 93880, 0, 0, 7786.012695, 0.000000, 4260.604980, 615.365845, 1.461903, 13665.777344
2, 1440, 853072, 0, 0, 0, 155, 0, 0, 80541, 0, 159416, 0, 0, 14410.718750, 15.325754, 3428.319336, 1130.037598, 6.009674, 20156.490234
3, 1440, 311328, 0, 0, 0, 0, 0, 0, 82305, 0, 85672, 0, 0, 7182.074707, 0.000000, 4005.072510, 526.129639, 1.552123, 12679.698242
3, 1440, 357392, 0, 0, 0, 0, 0, 0, 84346, 0, 92288, 0, 0, 7852.174316, 0.000000, 4270.189941, 592.952820, 1.176205, 13708.633789
