1, 1584, 77736, 0, 960, 2852, 811, 0, 0, 0, 0, 17402, 2062, 63984, 1474.553101, 184.544266, 0.000000, 190.443680, 814.669006, 2989.576660
2, 1584, 3048, 0, 0, 0, 0, 150, 2253, 11475, 0, 2032, 48, 1544, 242.901871, 0.000000, 418.078247, 11.020262, 213.241058, 1169.003174
2, 1584, 4120, 0, 0, 0, 1, 56, 2723, 12174, 0, 1128, 112, 4004, 270.208588, 0.830362, 519.165222, 6.719753, 244.831589, 1319.403931
2, 1584, 7224, 0, 0, 12, 6, 174, 3896, 11117, 0, 3232, 240, 7312, 334.911682, 5.262860, 412.225616, 20.643776, 287.748108, 1349.066406
2, 1584, 5352, 0, 0, 8, 2, 0, 3188, 10386, 0, 2384, 176, 4888, 274.382111, 2.212072, 368.904755, 14.166282, 250.538864, 1193.482910
2, 1584, 5464, 0, 0, 8, 3, 238, 2748, 12124, 0, 2744, 212, 4380, 283.195312, 2.120181, 463.113281, 16.366659, 245.929260, 1295.338501
2, 1584, 9176, 0, 0, 76, 162, 142, 5321, 11365, 0, 5544, 365, 17292, 383.771088, 18.536963, 414.850372, 36.006313, 398.737640, 1543.065552
2, 1584, 9816, 0, 0, 44, 5, 0, 5129, 11968, 0, 3352, 486, 10148, 393.108887, 5.204384, 427.872162, 27.206480, 323.724365, 1470.952637
2, 1584, 9000, 0, 0, 52, 6, 166, 4781, 12030, 0, 2648, 358, 8200, 426.792877, 4.967137, 441.283295, 24.591757, 298.105103, 1482.039673
2, 1584, 5688, 0, 0, 8, 0, 136, 3814, 9252, 0, 4008, 273, 5260, 281.491150, 0.790264, 342.478516, 21.808289, 255.733215, 1191.628418
2, 1584, 8408, 0, 0, 92, 36, 112, 4304, 9573, 0, 4576, 351, 10684, 357.912903, 11.399522, 421.322845, 31.675734, 330.263672, 1447.665771
2, 1584, 11224, 0, 0, 148, 204, 42, 5560, 8368, 0, 6768, 551, 22240, 435.497467, 23.611027, 363.972717, 48.115906, 461.016510, 1629.274536
2, 1584, 7848, 0, 0, 36, 3, 56, 3704, 9219, 0, 5504, 378, 7468, 327.431763, 4.130092, 333.984436, 33.590412, 285.803375, 1282.066040
2, 1584, 7752, 0, 0, 24, 7, 356, 4627, 10202, 0, 2424, 309, 6848, 391.578491, 4.627975, 377.026276, 19.089979, 280.978241, 1360.499390
2, 1584, 7800, 0, 0, 28, 8, 96, 3829, 9397, 0, 3656, 385, 7400, 329.404907, 3.792601, 354.923920, 26.387812, 286.229401, 1290.835815
2, 1584, 7064, 0, 0, 48, 20, 58, 3093, 9512, 0, 3592, 322, 7820, 319.704529, 5.762414, 353.286591, 23.988617, 292.442932, 1285.023315
2, 1584, 13304, 0, 0, 164, 188, 172, 8236, 8858, 0, 7032, 704, 23340, 537.119141, 24.849052, 401.260498, 50.416527, 474.562927, 1791.041382
